iso_language_code	to_user_id	to_user_id_str	text	created_at	profile_image_url	id	to_user	source	id_str	from_user	from_user_id	metadata	geo	from_user_id_str	location	place
"en"	"None"	"None"	"RT @DamnItsTrue: LIFE = MOVIE! Sad, drama. Scared, suspence. Angry, action. If you look in the mirror, horror! #DamnItsTrue"	"Wed, 30 Mar 2011 10:40:31 +0000"	"http://a0.twimg.com/profile_images/1267832172/DSC_3711_normal.JPG"	"53043924150927360"		"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"53043924150927360"	"rekugy"	"181034485"	"{u'result_type': u'recent'}"	"None"	"181034485"	"New York City"	
"en"	"None"	"None"	"RT @DamnItsTrue: LIFE = MOVIE! Sad, drama. Scared, suspence. Angry, action. If you look in the mirror, horror! #DamnItsTrue"	"Wed, 30 Mar 2011 10:40:13 +0000"	"http://a0.twimg.com/profile_images/1267827822/Photo0394_normal.jpg"	"53043848569569280"		"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"53043848569569280"	"delfinatiara"	"71143717"	"{u'result_type': u'recent'}"	"None"	"71143717"	"New York City"	
"en"	"None"	"None"	"RT @DamnItsTrue: LIFE = MOVIE! Sad, drama. Scared, suspence. Angry, action. If you look in the mirror, horror! #DamnItsTrue"	"Wed, 30 Mar 2011 10:39:53 +0000"	"http://a0.twimg.com/profile_images/1276618369/phpQcpx2p_normal"	"53043762506633216"		"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"53043762506633216"	"yusfikaSA"	"157679511"	"{u'result_type': u'recent'}"	"None"	"157679511"	"New York City"	
"en"	"None"	"None"	"RT @DamnItsTrue: LIFE = MOVIE! Sad, drama. Scared, suspence. Angry, action. If you look in the mirror, horror! #DamnItsTrue"	"Wed, 30 Mar 2011 10:39:52 +0000"	"http://a0.twimg.com/profile_images/1291179096/_5BO_3D_GB__E2_93_96_E2_93_A1_E2_93_90_E2_93_92_E2_93_94_5D_normal.jpg"	"53043761080573952"		"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"53043761080573952"	"iamgraciela"	"120585449"	"{u'result_type': u'recent'}"	"None"	"120585449"	"New York City"	
"en"	"None"	"None"	"RT @DamnItsTrue: LIFE = MOVIE! Sad, drama. Scared, suspence. Angry, action. If you look in the mirror, horror! #DamnItsTrue"	"Wed, 30 Mar 2011 10:39:52 +0000"	"http://a1.twimg.com/profile_images/1279957637/11_normal.jpg"	"53043759826472960"		"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"53043759826472960"	"ICAAdel"	"148683817"	"{u'result_type': u'recent'}"	"None"	"148683817"	"New York City"	
"en"	"None"	"None"	"RT @DamnItsTrue: LIFE = MOVIE! Sad, drama. Scared, suspence. Angry, action. If you look in the mirror, horror! #DamnItsTrue"	"Wed, 30 Mar 2011 10:39:43 +0000"	"http://a1.twimg.com/profile_images/1279469175/Usher-OMG-Tour_normal.png"	"53043721930932225"		"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"53043721930932225"	"BarbieRocRoyal"	"203238240"	"{u'result_type': u'recent'}"	"None"	"203238240"	"New York City"	
"en"	"250836243"	"250836243"	"@ChieffyNatics13 @chieffy_13 http://twitpic.com/4ex5n3 - thats so ... sad without me .."	"Wed, 30 Mar 2011 10:39:42 +0000"	"http://a1.twimg.com/profile_images/1278030696/180963_1856199689898_1388010014_32175264_2400480_n_normal.jpg"	"53043716964884480"	"ChieffyNatics13"	"<a href="http://twitter.com/">web</a>"	"53043716964884480"	"brokened25"	"193358909"	"{u'result_type': u'recent'}"	"None"	"193358909"	"philippine  or american "	
"en"	"None"	"None"	"RT @DamnItsTrue: LIFE = MOVIE! Sad, drama. Scared, suspence. Angry, action. If you look in the mirror, horror! #DamnItsTrue"	"Wed, 30 Mar 2011 10:39:38 +0000"	"http://a3.twimg.com/profile_images/1283564937/75834_1722343738072_1222698157_31939251_1504024_n_normal.jpg"	"53043703081734145"		"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"53043703081734145"	"Blindseeress"	"232137702"	"{u'result_type': u'recent'}"	"None"	"232137702"	"New York City"	
"en"	"None"	"None"	"RT @DamnItsTrue: LIFE = MOVIE! Sad, drama. Scared, suspence. Angry, action. If you look in the mirror, horror! #DamnItsTrue"	"Wed, 30 Mar 2011 10:39:34 +0000"	"http://a1.twimg.com/profile_images/1238234845/259028157_normal.jpg"	"53043682739355649"		"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"53043682739355649"	"Tosoba"	"15810909"	"{u'result_type': u'recent'}"	"None"	"15810909"	"New York City"	
"en"	"None"	"None"	"RT @DamnItsTrue: LIFE = MOVIE! Sad, drama. Scared, suspence. Angry, action. If you look in the mirror, horror! #DamnItsTrue"	"Wed, 30 Mar 2011 10:39:33 +0000"	"http://a0.twimg.com/profile_images/1261726533/185978_205791812771236_100000212578807_874395_6404215_n_normal.jpg"	"53043681762082816"		"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"53043681762082816"	"blendaajodyaa"	"146264104"	"{u'result_type': u'recent'}"	"None"	"146264104"	"New York City"	
"en"	"None"	"None"	"RT @DamnItsTrue: LIFE = MOVIE! Sad, drama. Scared, suspence. Angry, action. If you look in the mirror, horror! #DamnItsTrue"	"Wed, 30 Mar 2011 10:39:26 +0000"	"http://a1.twimg.com/profile_images/1290930508/208234_1732764953019_1055396643_2282719_5629551_n_normal.jpg"	"53043651911221249"		"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"53043651911221249"	"AnaTinez05"	"97293859"	"{u'result_type': u'recent'}"	"None"	"97293859"	"New York City"	
"en"	"None"	"None"	"RT @DamnItsTrue: LIFE = MOVIE! Sad, drama. Scared, suspence. Angry, action. If you look in the mirror, horror! #DamnItsTrue"	"Wed, 30 Mar 2011 10:39:23 +0000"	"http://a1.twimg.com/profile_images/1288652301/DJ_SiRAj_normal.jpg"	"53043638502039553"		"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"53043638502039553"	"shiradz118"	"123650704"	"{u'result_type': u'recent'}"	"None"	"123650704"	"New York City"	
"en"	"None"	"None"	"RT @DamnItsTrue: LIFE = MOVIE! Sad, drama. Scared, suspence. Angry, action. If you look in the mirror, horror! #DamnItsTrue"	"Wed, 30 Mar 2011 10:39:22 +0000"	"http://a1.twimg.com/profile_images/1285371837/DSC02127_normal.JPG"	"53043631908593664"		"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"53043631908593664"	"dianarmrzz"	"176991328"	"{u'result_type': u'recent'}"	"None"	"176991328"	"New York City"	
"en"	"135909830"	"135909830"	"@MissShayNicole omg im in delaware ! how sad :("	"Wed, 30 Mar 2011 10:39:19 +0000"	"http://a3.twimg.com/profile_images/1290164160/.00_normal.jpg"	"53043623176056832"	"MissShayNicole"	"<a href="http://twitter.com/">web</a>"	"53043623176056832"	"TheRealKeish"	"39598379"	"{u'result_type': u'recent'}"	"None"	"39598379"	"Manhanntan , NYC"	
